# generated by cr_sim.data.engagement -- regenerate, do not hand-edit
# head-on 1v1 at tournament standard. free_hits is what the longer-ranged unit lands before the other closes.
a,b,winner,a_hits,b_hits,seconds,free_hits,untouched,note
MightyMiner,Witch,a,8,7,7.40,0,,
MightyMiner,WitchMother,a,6,6,6.60,0,,
MightyMiner,Wizard,a,7,5,7.00,0,,
MightyMiner,Wizard_EV1,a,9,5,7.80,0,,
MightyMiner,Xbow,a,10,36,14.20,0,,
MightyMiner,ZapMachine,b,8,2,7.00,1,,
MightyMiner,goblinstein_doctor,a,7,4,7.00,0,,
Miner,MiniPekka,b,2,2,2.97,0,,
Miner,MiniSparkys,a,3,2,5.60,0,,
Miner,MinionHorde,b,0,12,13.90,12,yes,a cannot target b
Miner,Minions,b,0,12,13.90,12,yes,a cannot target b
Miner,Monk,b,5,9,7.00,1,,
Miner,Mortar,a,8,3,16.77,0,,
Miner,MovingCannon,b,1,6,4.90,4,,
Miner,Musketeer,b,2,6,5.30,4,,
Miner,Musketeer_EV1,b,2,6,5.30,4,,
Miner,Pekka,b,2,2,3.10,0,,
Miner,Phoenix,b,0,6,5.40,6,yes,a cannot target b
Miner,Prince,b,4,4,5.10,1,,
Miner,PrincessTower,b,5,14,10.40,7,,
Miner,RageBarbarian,b,3,5,3.85,1,,
Miner,RamRider,a,10,0,12.50,10,yes,b cannot target a
Miner,RascalGirl,a,2,5,4.63,0,,
Miner,Rascals,b,7,6,9.00,0,,
Miner,Ronin,b,4,4,5.20,0,,
Miner,RoyalGiant,a,17,0,24.13,17,yes,b cannot target a
Miner,RoyalHogs,a,5,0,6.00,5,yes,b cannot target a
Miner,RoyalRecruits,a,5,5,6.27,0,,
Miner,SkeletonArmy,a,1,0,0.80,1,yes,
Miner,SkeletonDragons,b,0,9,17.60,9,yes,a cannot target b
Miner,SkeletonKing,b,7,6,9.30,0,,
Miner,SkeletonWarriors,a,3,4,3.67,0,,
Miner,Skeletons,a,1,0,0.80,1,yes,
Miner,SpearGoblins,a,1,2,3.33,0,,
Miner,Tesla,b,2,6,6.20,3,,
Miner,ThreeMusketeers,b,3,6,7.20,3,,
Miner,Valkyrie,b,6,5,7.40,0,,
Miner,Wallbreakers,a,2,0,2.10,2,yes,b cannot target a
Miner,Witch,a,5,8,8.87,0,,
Miner,WitchMother,a,3,6,6.27,0,,
Miner,Wizard,b,3,5,6.60,2,,
Miner,Wizard_EV1,b,3,5,6.60,2,,
Miner,Xbow,b,1,21,8.00,20,,
Miner,ZapMachine,b,0,1,3.00,1,yes,
Miner,goblinstein_doctor,a,4,4,7.57,0,,
MiniPekka,MiniSparkys,a,1,1,3.57,0,,
MiniPekka,MinionHorde,b,0,13,15.10,13,yes,a cannot target b
MiniPekka,Minions,b,0,13,15.10,13,yes,a cannot target b
MiniPekka,Monk,a,3,5,4.57,0,,
MiniPekka,Mortar,a,2,2,9.83,0,,
MiniPekka,MovingCannon,b,1,7,5.80,5,,
MiniPekka,Musketeer,a,1,5,4.57,0,,
MiniPekka,Musketeer_EV1,a,1,5,4.57,0,,
MiniPekka,Pekka,b,2,2,3.10,1,,
MiniPekka,Phoenix,b,0,7,6.40,7,yes,a cannot target b
MiniPekka,Prince,a,3,3,4.83,0,,
MiniPekka,PrincessTower,a,4,13,10.37,0,,
MiniPekka,RageBarbarian,a,2,3,2.70,0,,
MiniPekka,RamRider,a,3,0,4.30,3,yes,b cannot target a
MiniPekka,RascalGirl,a,1,4,3.90,0,,
MiniPekka,Rascals,a,3,3,4.30,1,,
MiniPekka,Ronin,a,3,3,4.57,0,,
MiniPekka,RoyalGiant,a,5,0,10.30,5,yes,b cannot target a
MiniPekka,RoyalHogs,a,2,0,2.70,2,yes,b cannot target a
MiniPekka,RoyalRecruits,a,2,2,3.23,0,,
MiniPekka,SkeletonArmy,a,1,1,1.10,0,,
MiniPekka,SkeletonDragons,b,0,10,19.60,10,yes,a cannot target b
MiniPekka,SkeletonKing,a,4,4,6.17,0,,
MiniPekka,SkeletonWarriors,a,2,3,3.23,0,,
MiniPekka,Skeletons,a,1,1,1.10,0,,
MiniPekka,SpearGoblins,a,1,2,3.90,0,,
MiniPekka,Tesla,a,2,5,5.83,0,,
MiniPekka,ThreeMusketeers,a,2,5,6.17,0,,
MiniPekka,Valkyrie,a,3,3,4.57,1,,
MiniPekka,Wallbreakers,a,1,0,1.10,1,yes,b cannot target a
MiniPekka,Witch,a,2,5,5.83,0,,
MiniPekka,WitchMother,a,1,4,4.23,0,,
MiniPekka,Wizard,a,1,3,4.23,0,,
MiniPekka,Wizard_EV1,a,2,4,5.83,0,,
MiniPekka,Xbow,b,1,24,9.20,21,,
MiniPekka,ZapMachine,a,2,1,5.50,0,,
MiniPekka,goblinstein_doctor,a,1,2,4.23,0,,
MiniSparkys,MinionHorde,a,2,2,3.60,1,,
MiniSparkys,Minions,a,2,2,3.60,1,,
MiniSparkys,Monk,b,3,4,6.30,0,,
MiniSparkys,Mortar,b,1,2,8.40,1,,
MiniSparkys,MovingCannon,b,0,3,2.20,3,yes,
MiniSparkys,Musketeer,b,0,3,2.30,3,yes,
MiniSparkys,Musketeer_EV1,b,0,3,2.30,3,yes,
MiniSparkys,Pekka,b,2,1,5.70,0,,
MiniSparkys,Phoenix,b,2,3,5.30,0,,
MiniSparkys,Prince,b,2,2,5.20,0,,
MiniSparkys,PrincessTower,b,0,6,4.00,6,yes,
MiniSparkys,RageBarbarian,b,2,3,3.90,0,,
MiniSparkys,RamRider,a,16,0,34.40,16,yes,b cannot target a
MiniSparkys,RascalGirl,b,2,5,4.50,2,,
MiniSparkys,Rascals,b,3,3,7.80,0,,
MiniSparkys,Ronin,b,2,2,4.60,0,,
MiniSparkys,RoyalGiant,a,28,0,61.30,28,yes,b cannot target a
MiniSparkys,RoyalHogs,a,8,0,16.80,8,yes,b cannot target a
MiniSparkys,RoyalRecruits,b,3,4,7.60,0,,
MiniSparkys,SkeletonArmy,a,1,0,1.40,1,yes,
MiniSparkys,SkeletonDragons,b,4,4,8.27,0,,
MiniSparkys,SkeletonKing,b,3,3,7.80,0,,
MiniSparkys,SkeletonWarriors,b,3,5,6.43,0,,
MiniSparkys,Skeletons,a,1,0,1.40,1,yes,
MiniSparkys,SpearGoblins,a,2,2,4.10,0,,
MiniSparkys,Tesla,b,1,3,2.90,2,,
MiniSparkys,ThreeMusketeers,b,1,3,3.30,2,,
MiniSparkys,Valkyrie,b,3,2,6.20,0,,
MiniSparkys,Wallbreakers,a,3,0,5.80,3,yes,b cannot target a
MiniSparkys,Witch,b,1,4,3.70,2,,
MiniSparkys,WitchMother,b,1,4,3.70,2,,
MiniSparkys,Wizard,b,1,2,2.40,1,,
MiniSparkys,Wizard_EV1,b,1,2,2.40,1,,
MiniSparkys,Xbow,b,0,10,3.60,10,yes,
MiniSparkys,ZapMachine,b,1,1,3.00,0,,
MiniSparkys,goblinstein_doctor,b,2,4,6.70,1,,
MinionHorde,Minions,both,3,3,3.10,0,,they kill each other on the same tick
MinionHorde,Monk,a,21,0,24.70,21,yes,b cannot target a
MinionHorde,Mortar,a,13,0,21.10,13,yes,b cannot target a
MinionHorde,MovingCannon,a,17,0,21.90,17,yes,b cannot target a
MinionHorde,Musketeer,b,0,2,1.30,2,yes,
MinionHorde,Musketeer_EV1,b,0,2,1.30,2,yes,
MinionHorde,Pekka,a,36,0,42.70,36,yes,b cannot target a
MinionHorde,Phoenix,b,2,2,2.30,0,,
MinionHorde,Prince,a,18,0,21.10,18,yes,b cannot target a
MinionHorde,PrincessTower,b,0,3,1.60,3,yes,
MinionHorde,RageBarbarian,a,12,0,13.90,12,yes,b cannot target a
MinionHorde,RamRider,a,17,0,19.90,17,yes,b cannot target a
MinionHorde,RascalGirl,b,0,2,1.50,2,yes,
MinionHorde,Rascals,a,18,0,21.10,18,yes,b cannot target a
MinionHorde,Ronin,a,17,0,19.90,17,yes,b cannot target a
MinionHorde,RoyalGiant,a,30,0,37.17,30,yes,b cannot target a
MinionHorde,RoyalHogs,a,8,0,9.10,8,yes,b cannot target a
MinionHorde,RoyalRecruits,a,9,0,10.30,9,yes,b cannot target a
MinionHorde,SkeletonArmy,a,1,0,0.70,1,yes,b cannot target a
MinionHorde,SkeletonDragons,b,2,2,3.60,0,,
MinionHorde,SkeletonKing,a,22,0,25.90,22,yes,b cannot target a
MinionHorde,SkeletonWarriors,a,4,0,4.30,4,yes,b cannot target a
MinionHorde,Skeletons,a,1,0,0.70,1,yes,b cannot target a
MinionHorde,SpearGoblins,a,2,2,3.57,0,,
MinionHorde,Tesla,b,0,2,1.80,2,yes,
MinionHorde,ThreeMusketeers,b,0,2,2.00,2,yes,
MinionHorde,Valkyrie,a,18,0,21.10,18,yes,b cannot target a
MinionHorde,Wallbreakers,a,4,0,4.30,4,yes,b cannot target a
MinionHorde,Witch,b,0,2,1.50,2,yes,
MinionHorde,WitchMother,b,0,2,1.70,2,yes,
MinionHorde,Wizard,b,0,1,1.00,1,yes,
MinionHorde,Wizard_EV1,b,0,1,1.00,1,yes,
MinionHorde,Xbow,a,15,0,23.50,15,yes,b cannot target a
MinionHorde,ZapMachine,a,14,0,17.97,14,yes,b cannot target a
MinionHorde,goblinstein_doctor,b,1,2,3.10,1,,
Minions,Monk,a,21,0,24.70,21,yes,b cannot target a
Minions,Mortar,a,13,0,21.10,13,yes,b cannot target a
Minions,MovingCannon,a,17,0,21.90,17,yes,b cannot target a
Minions,Musketeer,b,0,2,1.30,2,yes,
Minions,Musketeer_EV1,b,0,2,1.30,2,yes,
Minions,Pekka,a,36,0,42.70,36,yes,b cannot target a
Minions,Phoenix,b,2,2,2.30,0,,
Minions,Prince,a,18,0,21.10,18,yes,b cannot target a
Minions,PrincessTower,b,0,3,1.60,3,yes,
Minions,RageBarbarian,a,12,0,13.90,12,yes,b cannot target a
Minions,RamRider,a,17,0,19.90,17,yes,b cannot target a
Minions,RascalGirl,b,0,2,1.50,2,yes,
Minions,Rascals,a,18,0,21.10,18,yes,b cannot target a
Minions,Ronin,a,17,0,19.90,17,yes,b cannot target a
Minions,RoyalGiant,a,30,0,37.17,30,yes,b cannot target a
Minions,RoyalHogs,a,8,0,9.10,8,yes,b cannot target a
Minions,RoyalRecruits,a,9,0,10.30,9,yes,b cannot target a
Minions,SkeletonArmy,a,1,0,0.70,1,yes,b cannot target a
Minions,SkeletonDragons,b,2,2,3.60,0,,
Minions,SkeletonKing,a,22,0,25.90,22,yes,b cannot target a
Minions,SkeletonWarriors,a,4,0,4.30,4,yes,b cannot target a
Minions,Skeletons,a,1,0,0.70,1,yes,b cannot target a
Minions,SpearGoblins,a,2,2,3.57,0,,
Minions,Tesla,b,0,2,1.80,2,yes,
Minions,ThreeMusketeers,b,0,2,2.00,2,yes,
Minions,Valkyrie,a,18,0,21.10,18,yes,b cannot target a
Minions,Wallbreakers,a,4,0,4.30,4,yes,b cannot target a
Minions,Witch,b,0,2,1.50,2,yes,
Minions,WitchMother,b,0,2,1.70,2,yes,
Minions,Wizard,b,0,1,1.00,1,yes,
Minions,Wizard_EV1,b,0,1,1.00,1,yes,
Minions,Xbow,a,15,0,23.50,15,yes,b cannot target a
Minions,ZapMachine,a,14,0,17.97,14,yes,b cannot target a
Minions,goblinstein_doctor,b,1,2,3.10,1,,
Monk,Mortar,a,10,4,18.10,0,,
Monk,MovingCannon,b,6,11,9.40,5,,
Monk,Musketeer,a,6,10,9.40,0,,
Monk,Musketeer_EV1,a,6,10,9.40,0,,
Monk,Pekka,b,6,3,4.90,0,,
Monk,Phoenix,b,0,11,10.40,11,yes,a cannot target b
Monk,Prince,b,9,6,7.90,1,,
Monk,PrincessTower,b,16,25,19.20,9,,
Monk,RageBarbarian,b,9,9,7.05,0,,
Monk,RamRider,a,13,0,10.20,13,yes,b cannot target a
Monk,RascalGirl,a,2,5,5.20,0,,
Monk,Rascals,a,14,7,11.00,2,,
Monk,Ronin,b,10,6,8.00,0,,
Monk,RoyalGiant,a,23,0,22.00,23,yes,b cannot target a
Monk,RoyalHogs,a,6,0,4.60,6,yes,b cannot target a
Monk,RoyalRecruits,a,6,4,5.00,0,,
Monk,SkeletonArmy,a,1,0,0.60,1,yes,
Monk,SkeletonDragons,b,0,15,29.60,15,yes,a cannot target b
Monk,SkeletonKing,a,17,8,13.40,1,,
Monk,SkeletonWarriors,a,3,3,2.60,0,,
Monk,Skeletons,a,1,0,0.60,1,yes,
Monk,SpearGoblins,a,1,3,4.40,0,,
Monk,Tesla,a,9,10,11.30,0,,
Monk,ThreeMusketeers,a,7,8,10.20,0,,
Monk,Valkyrie,a,14,7,11.00,2,,
Monk,Wallbreakers,a,3,0,2.20,3,yes,b cannot target a
Monk,Witch,a,6,8,8.90,0,,
Monk,WitchMother,a,4,7,7.30,0,,
Monk,Wizard,a,6,6,8.90,0,,
Monk,Wizard_EV1,a,8,7,10.50,0,,
Monk,Xbow,b,6,39,15.20,28,,
Monk,ZapMachine,b,4,2,7.00,1,,
Monk,goblinstein_doctor,a,6,5,8.90,0,,
Mortar,MovingCannon,b,2,7,11.80,0,,
Mortar,Musketeer,b,2,7,11.80,0,,
Mortar,Musketeer_EV1,b,2,7,11.80,0,,
Mortar,Pekka,b,3,2,16.83,0,,
Mortar,Phoenix,b,0,7,16.30,7,yes,a cannot target b
Mortar,Prince,b,3,4,15.00,0,,
Mortar,PrincessTower,a,10,0,46.00,10,yes,b is out-reached and cannot close
Mortar,RageBarbarian,b,2,6,9.80,0,,
Mortar,RamRider,b,4,6,20.30,0,,
Mortar,RascalGirl,a,1,0,3.70,1,yes,
Mortar,Rascals,b,4,7,20.80,0,,
Mortar,Ronin,b,2,4,12.07,0,,
Mortar,RoyalGiant,b,3,5,16.77,0,,
Mortar,RoyalHogs,a,4,10,17.80,1,,
Mortar,RoyalRecruits,a,4,6,17.80,2,,
Mortar,SkeletonArmy,a,1,0,3.70,1,yes,
Mortar,SkeletonDragons,b,0,10,24.93,10,yes,a cannot target b
Mortar,SkeletonKing,b,4,7,21.20,0,,
Mortar,SkeletonWarriors,a,2,2,8.40,1,,
Mortar,Skeletons,a,1,0,3.70,1,yes,
Mortar,SpearGoblins,a,1,0,3.70,1,yes,
Mortar,Tesla,a,5,0,22.50,5,yes,b is out-reached and cannot close
Mortar,ThreeMusketeers,b,3,7,14.00,0,,
Mortar,Valkyrie,b,4,6,19.20,0,,
Mortar,Wallbreakers,a,2,1,8.40,1,,
Mortar,Witch,b,3,11,17.40,0,,
Mortar,WitchMother,a,2,2,8.40,1,,
Mortar,Wizard,b,2,5,12.60,0,,
Mortar,Wizard_EV1,b,2,5,12.60,0,,
Mortar,Xbow,b,2,24,9.20,10,,
Mortar,ZapMachine,b,3,2,15.67,0,,
Mortar,goblinstein_doctor,a,3,4,13.10,1,,
MovingCannon,Musketeer,a,4,4,3.60,0,,
MovingCannon,Musketeer_EV1,a,4,4,3.60,0,,
MovingCannon,Pekka,b,12,3,10.63,0,,
MovingCannon,Phoenix,b,0,9,12.30,9,yes,a cannot target b
MovingCannon,Prince,a,10,3,8.50,5,,
MovingCannon,PrincessTower,a,13,17,13.20,0,,
MovingCannon,RageBarbarian,a,7,4,5.80,3,,
MovingCannon,RamRider,a,9,0,7.60,9,yes,b cannot target a
MovingCannon,RascalGirl,a,2,1,1.30,1,,
MovingCannon,Rascals,a,9,2,7.60,7,,
MovingCannon,Ronin,a,9,3,7.60,4,,
MovingCannon,RoyalGiant,a,15,0,13.00,15,yes,b cannot target a
MovingCannon,RoyalHogs,a,4,0,3.10,4,yes,b cannot target a
MovingCannon,RoyalRecruits,a,5,0,4.00,5,yes,
MovingCannon,SkeletonArmy,a,1,0,0.40,1,yes,
MovingCannon,SkeletonDragons,b,0,12,24.93,12,yes,a cannot target b
MovingCannon,SkeletonKing,a,11,3,9.40,6,,
MovingCannon,SkeletonWarriors,a,3,0,2.20,3,yes,
MovingCannon,Skeletons,a,1,0,0.40,1,yes,
MovingCannon,SpearGoblins,a,1,0,0.40,1,yes,
MovingCannon,Tesla,a,6,4,4.90,1,,
MovingCannon,ThreeMusketeers,a,5,3,4.50,0,,
MovingCannon,Valkyrie,a,9,2,7.60,6,,
MovingCannon,Wallbreakers,a,2,0,1.30,2,yes,b cannot target a
MovingCannon,Witch,a,4,3,3.10,1,,
MovingCannon,WitchMother,a,3,2,2.20,1,,
MovingCannon,Wizard,a,4,2,3.10,1,,
MovingCannon,Wizard_EV1,a,5,3,4.00,1,,
MovingCannon,Xbow,b,7,32,12.40,16,,
MovingCannon,ZapMachine,a,7,1,5.80,4,,
MovingCannon,goblinstein_doctor,a,4,2,3.10,2,,
Musketeer,Musketeer_EV1,both,4,4,3.30,0,,they kill each other on the same tick
Musketeer,Pekka,b,8,1,7.70,0,,
Musketeer,Phoenix,a,5,0,4.30,5,yes,
Musketeer,Prince,b,7,2,6.70,0,,
Musketeer,PrincessTower,b,4,8,5.60,3,,
Musketeer,RageBarbarian,b,5,3,4.65,0,,
Musketeer,RamRider,a,9,0,8.30,9,yes,b cannot target a
Musketeer,RascalGirl,a,2,0,1.30,2,yes,
Musketeer,Rascals,a,9,2,8.30,7,,
Musketeer,Ronin,b,6,2,5.60,0,,
Musketeer,RoyalGiant,a,15,0,14.30,15,yes,b cannot target a
Musketeer,RoyalHogs,a,4,0,3.30,4,yes,b cannot target a
Musketeer,RoyalRecruits,a,5,0,4.30,5,yes,
Musketeer,SkeletonArmy,a,1,0,0.30,1,yes,
Musketeer,SkeletonDragons,a,3,0,2.30,3,yes,
Musketeer,SkeletonKing,a,11,3,10.30,6,,
Musketeer,SkeletonWarriors,a,3,0,2.30,3,yes,
Musketeer,Skeletons,a,1,0,0.30,1,yes,
Musketeer,SpearGoblins,a,1,0,0.30,1,yes,
Musketeer,Tesla,a,6,0,5.30,6,yes,b is out-reached and cannot close
Musketeer,ThreeMusketeers,a,5,3,4.30,1,,
Musketeer,Valkyrie,a,9,2,8.30,6,,
Musketeer,Wallbreakers,a,2,0,1.30,2,yes,b cannot target a
Musketeer,Witch,a,4,3,3.30,1,,
Musketeer,WitchMother,a,3,2,2.30,1,,
Musketeer,Wizard,a,4,2,3.30,2,,
Musketeer,Wizard_EV1,both,5,3,4.30,0,,they kill each other on the same tick
Musketeer,Xbow,b,0,13,4.80,13,yes,
Musketeer,ZapMachine,b,5,1,4.33,0,,
Musketeer,goblinstein_doctor,a,4,1,3.30,2,,
Musketeer_EV1,Pekka,b,8,1,7.70,0,,
Musketeer_EV1,Phoenix,a,5,0,4.30,5,yes,
Musketeer_EV1,Prince,b,7,2,6.70,0,,
Musketeer_EV1,PrincessTower,b,4,8,5.60,3,,
Musketeer_EV1,RageBarbarian,b,5,3,4.65,0,,
Musketeer_EV1,RamRider,a,9,0,8.30,9,yes,b cannot target a
Musketeer_EV1,RascalGirl,a,2,0,1.30,2,yes,
Musketeer_EV1,Rascals,a,9,2,8.30,7,,
Musketeer_EV1,Ronin,b,6,2,5.60,0,,
Musketeer_EV1,RoyalGiant,a,15,0,14.30,15,yes,b cannot target a
Musketeer_EV1,RoyalHogs,a,4,0,3.30,4,yes,b cannot target a
Musketeer_EV1,RoyalRecruits,a,5,0,4.30,5,yes,
Musketeer_EV1,SkeletonArmy,a,1,0,0.30,1,yes,
Musketeer_EV1,SkeletonDragons,a,3,0,2.30,3,yes,
Musketeer_EV1,SkeletonKing,a,11,3,10.30,6,,
Musketeer_EV1,SkeletonWarriors,a,3,0,2.30,3,yes,
Musketeer_EV1,Skeletons,a,1,0,0.30,1,yes,
Musketeer_EV1,SpearGoblins,a,1,0,0.30,1,yes,
Musketeer_EV1,Tesla,a,6,0,5.30,6,yes,b is out-reached and cannot close
Musketeer_EV1,ThreeMusketeers,a,5,3,4.30,1,,
Musketeer_EV1,Valkyrie,a,9,2,8.30,6,,
Musketeer_EV1,Wallbreakers,a,2,0,1.30,2,yes,b cannot target a
Musketeer_EV1,Witch,a,4,3,3.30,1,,
Musketeer_EV1,WitchMother,a,3,2,2.30,1,,
Musketeer_EV1,Wizard,a,4,2,3.30,2,,
Musketeer_EV1,Wizard_EV1,both,5,3,4.30,0,,they kill each other on the same tick
Musketeer_EV1,Xbow,b,0,13,4.80,13,yes,
Musketeer_EV1,ZapMachine,b,5,1,4.33,0,,
Musketeer_EV1,goblinstein_doctor,a,4,1,3.30,2,,
Pekka,Phoenix,b,0,18,17.40,18,yes,a cannot target b
Pekka,Prince,a,3,4,5.43,0,,
Pekka,PrincessTower,a,4,19,15.10,0,,
Pekka,RageBarbarian,a,2,4,3.10,0,,
Pekka,RamRider,a,3,0,4.90,3,yes,b cannot target a
Pekka,RascalGirl,a,1,6,6.37,0,,
Pekka,Rascals,a,3,3,4.90,1,,
Pekka,Ronin,a,3,3,4.90,0,,
Pekka,RoyalGiant,a,4,0,11.77,4,yes,b cannot target a
Pekka,RoyalHogs,a,1,0,1.30,1,yes,b cannot target a
Pekka,RoyalRecruits,a,2,3,3.63,0,,
Pekka,SkeletonArmy,a,1,1,1.30,0,,
Pekka,SkeletonDragons,b,0,25,49.60,25,yes,a cannot target b
Pekka,SkeletonKing,a,3,3,4.90,1,,
Pekka,SkeletonWarriors,a,2,4,3.63,0,,
Pekka,Skeletons,a,1,1,1.30,0,,
Pekka,SpearGoblins,a,1,4,6.37,0,,
Pekka,Tesla,a,2,8,8.83,0,,
Pekka,ThreeMusketeers,a,2,7,9.50,0,,
Pekka,Valkyrie,a,3,3,4.90,1,,
Pekka,Wallbreakers,a,1,0,1.30,1,yes,b cannot target a
Pekka,Witch,a,1,7,7.03,0,,
Pekka,WitchMother,a,1,7,7.03,0,,
Pekka,Wizard,a,1,5,7.03,0,,
Pekka,Wizard_EV1,a,2,6,8.83,0,,
Pekka,Xbow,a,2,43,16.83,0,,
Pekka,ZapMachine,a,2,2,8.17,0,,
Pekka,goblinstein_doctor,a,1,4,7.03,0,,
Phoenix,Prince,a,9,0,8.40,9,yes,b cannot target a
Phoenix,PrincessTower,b,3,12,8.80,8,,
Phoenix,RageBarbarian,a,6,0,5.40,6,yes,b cannot target a
Phoenix,RamRider,a,9,0,8.40,9,yes,b cannot target a
Phoenix,RascalGirl,a,2,5,4.80,0,,
Phoenix,Rascals,a,9,0,8.40,9,yes,b cannot target a
Phoenix,Ronin,a,9,0,8.40,9,yes,b cannot target a
Phoenix,RoyalGiant,a,15,0,17.80,15,yes,b cannot target a
Phoenix,RoyalHogs,a,4,0,3.40,4,yes,b cannot target a
Phoenix,RoyalRecruits,a,5,0,4.40,5,yes,b cannot target a
Phoenix,SkeletonArmy,a,1,0,0.40,1,yes,b cannot target a
Phoenix,SkeletonDragons,a,3,2,4.30,0,,
Phoenix,SkeletonKing,a,11,0,10.40,11,yes,b cannot target a
Phoenix,SkeletonWarriors,a,3,0,2.40,3,yes,b cannot target a
Phoenix,Skeletons,a,1,0,0.40,1,yes,b cannot target a
Phoenix,SpearGoblins,a,1,2,3.80,0,,
Phoenix,Tesla,b,1,5,5.10,4,,
Phoenix,ThreeMusketeers,b,3,6,7.20,4,,
Phoenix,Valkyrie,a,9,0,8.40,9,yes,b cannot target a
Phoenix,Wallbreakers,a,2,0,1.40,2,yes,b cannot target a
Phoenix,Witch,a,4,7,7.30,0,,
Phoenix,WitchMother,a,3,6,6.30,0,,
Phoenix,Wizard,b,1,4,5.20,3,,
Phoenix,Wizard_EV1,b,1,4,5.20,3,,
Phoenix,Xbow,a,8,0,17.30,8,yes,b cannot target a
Phoenix,ZapMachine,a,7,0,9.80,7,yes,b cannot target a
Phoenix,goblinstein_doctor,a,4,4,7.30,0,,
Prince,PrincessTower,a,7,20,15.20,0,,
Prince,RageBarbarian,a,4,6,5.10,0,,
Prince,RamRider,a,5,0,6.50,5,yes,b cannot target a
Prince,RascalGirl,a,1,4,4.30,0,,
Prince,Rascals,a,5,4,6.50,1,,
Prince,Ronin,a,5,4,6.50,1,,
Prince,RoyalGiant,a,9,0,15.50,9,yes,b cannot target a
Prince,RoyalHogs,a,3,0,3.70,3,yes,b cannot target a
Prince,RoyalRecruits,a,3,3,3.70,0,,
Prince,SkeletonArmy,a,1,0,0.90,1,yes,
Prince,SkeletonDragons,b,0,13,25.60,13,yes,a cannot target b
Prince,SkeletonKing,a,6,4,7.90,1,,
Prince,SkeletonWarriors,a,2,2,2.30,0,,
Prince,Skeletons,a,1,0,0.90,1,yes,
Prince,SpearGoblins,a,1,3,4.30,0,,
Prince,Tesla,a,4,8,9.00,0,,
Prince,ThreeMusketeers,a,3,6,8.10,0,,
Prince,Valkyrie,a,5,4,6.50,1,,
Prince,Wallbreakers,a,1,0,0.90,1,yes,b cannot target a
Prince,Witch,a,3,7,7.60,0,,
Prince,WitchMother,a,2,6,6.20,0,,
Prince,Wizard,a,2,4,6.20,0,,
Prince,Wizard_EV1,a,3,5,7.60,0,,
Prince,Xbow,b,2,34,13.20,27,,
Prince,ZapMachine,b,2,2,7.00,1,,
Prince,goblinstein_doctor,a,2,3,6.20,0,,
PrincessTower,RageBarbarian,a,14,9,10.40,5,,
PrincessTower,RamRider,a,20,5,15.20,10,,
PrincessTower,RascalGirl,a,3,0,1.60,3,yes,
PrincessTower,Rascals,a,20,5,15.20,10,,
PrincessTower,Ronin,b,18,7,13.60,0,,
PrincessTower,RoyalGiant,b,24,9,18.63,0,,
PrincessTower,RoyalHogs,a,10,3,7.20,6,,
PrincessTower,RoyalRecruits,a,9,0,6.40,9,yes,
PrincessTower,SkeletonArmy,a,1,0,0.00,1,yes,
PrincessTower,SkeletonDragons,a,7,1,4.80,6,,
PrincessTower,SkeletonKing,a,25,8,19.20,10,,
PrincessTower,SkeletonWarriors,a,4,0,2.40,4,yes,
PrincessTower,Skeletons,a,1,0,0.00,1,yes,
PrincessTower,SpearGoblins,a,2,0,0.80,2,yes,
PrincessTower,Tesla,a,13,0,9.60,13,yes,b is out-reached and cannot close
PrincessTower,ThreeMusketeers,a,10,4,7.20,3,,
PrincessTower,Valkyrie,a,21,6,16.00,10,,
PrincessTower,Wallbreakers,a,4,0,2.40,4,yes,
PrincessTower,Witch,a,10,5,7.20,4,,
PrincessTower,WitchMother,a,6,2,4.00,4,,
PrincessTower,Wizard,a,9,3,6.40,4,,
PrincessTower,Wizard_EV1,a,12,5,8.80,4,,
PrincessTower,Xbow,b,0,45,17.60,45,yes,a is out-reached and cannot close
PrincessTower,ZapMachine,b,13,2,10.33,0,,
PrincessTower,goblinstein_doctor,a,8,2,5.60,5,,
RageBarbarian,RamRider,a,7,0,5.25,7,yes,b cannot target a
RageBarbarian,RascalGirl,a,2,3,3.35,0,,
RageBarbarian,Rascals,a,8,4,6.05,1,,
RageBarbarian,Ronin,b,6,4,5.20,0,,
RageBarbarian,RoyalGiant,a,13,0,12.15,13,yes,b cannot target a
RageBarbarian,RoyalHogs,a,4,0,2.83,4,yes,b cannot target a
RageBarbarian,RoyalRecruits,a,4,2,3.25,0,,
RageBarbarian,SkeletonArmy,a,1,0,0.40,1,yes,
RageBarbarian,SkeletonDragons,b,0,9,17.60,9,yes,a cannot target b
RageBarbarian,SkeletonKing,a,9,4,7.05,1,,
RageBarbarian,SkeletonWarriors,a,2,2,1.65,0,,
RageBarbarian,Skeletons,a,1,0,0.40,1,yes,
RageBarbarian,SpearGoblins,a,1,1,2.55,0,,
RageBarbarian,Tesla,a,5,5,6.00,0,,
RageBarbarian,ThreeMusketeers,a,4,4,5.45,0,,
RageBarbarian,Valkyrie,a,8,4,6.25,1,,
RageBarbarian,Wallbreakers,a,2,0,1.20,2,yes,b cannot target a
RageBarbarian,Witch,a,4,5,5.20,0,,
RageBarbarian,WitchMother,a,3,4,4.40,0,,
RageBarbarian,Wizard,a,3,3,4.40,0,,
RageBarbarian,Wizard_EV1,a,4,4,5.20,0,,
